Place;Thinking time;VP from Military Conflicts (Victory);VP from Military Conflicts (Defeat);VP from Treasury Contents;VP from Wonder; VP from Civilian Structures;VP from Scientific Structures;VP from Commercial Structures;VP from Guilds;Constructed stages of the Wonder;Cards discarded;Chained constructions;Coins spent on commerce;Coins gained through commerce;Shields;Wonder side A;Wonder ID;Civilian Structures;Scientific Structures;Guilds;Military Structures;Commercial Structures;Raw Materials;Manufactured Goods
2nd (62);02:48;9;-3;1;7;28;0;4;16;3;0;2;4;0;1;no;13;6;0;2;1;2;4;0
3rd (61);04:17;18;0;6;3;6;16;3;9;3;0;2;8;8;7;no;14;1;5;1;4;4;2;1
4th (52);04:36;5;-3;6;8;14;0;0;22;2;0;0;6;16;6;yes;1;3;0;2;2;2;5;2
1st (61);02:48;16;-1;5;7;21;4;0;9;3;1;0;10;21;8;no;13;4;2;1;4;0;3;0
2nd (54);03:46;0;-4;1;3;7;43;4;0;2;0;7;6;5;5;no;14;2;9;0;2;1;2;2
3rd (50);02:57;9;-2;9;10;10;0;3;11;3;2;1;15;14;6;no;12;2;0;2;3;3;3;0
4th (39);02:42;2;-2;5;5;14;0;7;8;3;2;1;11;2;5;no;10;3;0;0;3;5;2;0
1st (67);03:03;18;0;8;7;17;0;8;9;3;0;0;7;24;6;no;13;3;0;1;4;4;2;1
2nd (66);04:32;18;0;4;3;17;0;5;19;1;1;1;10;10;7;no;11;4;0;2;3;2;4;1
3rd (44);03:42;0;-6;3;3;6;38;0;0;3;2;3;22;17;5;no;9;1;6;1;2;1;3;2
4th (41);04:10;0;-6;0;5;15;10;0;17;3;1;3;12;0;0;no;10;4;3;2;0;4;1;0
1st (57);03:14;8;-3;0;13;28;0;4;7;3;0;2;12;2;2;no;8;6;0;1;1;4;3;0
2nd (56);04:30;0;-5;0;3;15;43;0;0;2;0;6;8;5;0;no;14;4;8;1;0;1;3;1
3rd (48);03:08;13;0;4;7;5;1;5;13;2;0;0;13;8;9;no;11;1;1;2;4;4;3;1
4th (39);03:16;9;-2;7;7;11;0;0;7;3;1;0;1;19;9;no;13;2;0;1;4;1;5;1
1st (58);04:11;12;0;0;3;21;8;0;14;2;1;3;9;7;3;no;14;4;4;2;2;2;3;0
2nd (55);04:19;18;0;7;10;9;0;4;7;3;0;2;6;22;9;yes;4;2;0;1;4;2;4;2
3rd (47);04:00;0;-5;6;10;27;0;5;4;3;0;2;20;6;1;no;12;6;0;1;1;3;3;1
4th (38);04:56;0;-5;2;5;4;21;3;8;3;0;4;9;9;3;no;10;1;6;0;1;3;3;1
1st (47);02:33;12;-2;6;7;24;0;0;0;3;1;2;6;6;8;no;13;5;0;0;4;2;3;0
2nd (47);03:33;3;-4;1;20;14;10;3;0;4;1;2;8;4;2;no;8;3;2;1;1;3;2;1
3rd (44);02:39;15;-1;2;0;13;0;6;9;0;0;0;8;5;10;no;11;2;0;1;5;2;5;3
4th (42);03:26;5;-4;4;5;0;0;6;26;3;0;0;3;10;6;no;10;0;0;3;2;2;6;2
1st (68);03:42;5;-5;3;3;0;55;0;7;2;1;5;10;9;3;no;14;0;10;1;1;3;1;1
2nd (56);02:24;9;-3;4;20;0;0;8;18;4;0;2;5;6;6;no;8;0;0;2;3;5;4;0
3rd (53);04:32;4;-4;2;5;34;0;0;12;3;1;2;14;16;1;no;10;7;0;2;1;0;2;2
4th (49);02:53;18;0;6;7;11;1;6;0;2;1;0;12;10;9;no;11;2;0;1;4;2;6;0
1st (64);05:51;13;-1;3;7;26;10;0;6;3;1;0;12;17;5;no;13;4;3;1;3;0;3;0
2nd (61);06:26;18;0;6;5;3;0;11;18;3;0;1;10;6;8;no;10;1;0;1;4;5;3;1
3rd (49);06:50;0;-6;3;3;0;31;4;14;3;0;3;11;12;0;no;9;0;6;2;0;5;2;2
4th (46);06:17;5;-5;4;10;19;13;0;0;3;0;2;12;10;6;no;12;4;3;1;2;1;3;1
1st (57);06:57;17;0;4;7;19;0;0;10;3;1;0;7;12;8;no;13;3;0;1;4;3;2;1
2nd (56);06:59;14;-1;5;7;8;0;6;17;2;0;0;3;7;6;no;11;2;0;2;2;2;6;2
3rd (51);06:53;3;-3;6;10;0;31;4;0;3;0;3;17;6;3;no;12;0;7;0;2;4;2;0
4th (44);05:13;0;-6;1;20;19;4;0;6;4;1;3;2;4;0;no;8;4;2;1;0;0;5;1
1st (57);05:18;18;0;4;7;9;0;4;15;2;0;1;12;8;9;no;11;2;0;2;4;4;2;2
2nd (52);05:14;9;-3;3;10;19;1;5;8;3;0;1;8;12;6;yes;6;4;1;1;3;1;5;0
3rd (50);05:41;3;-5;2;10;4;36;0;0;3;0;5;6;8;2;yes;2;1;7;0;1;1;3;2
4th (46);04:44;6;-4;3;5;23;0;0;13;3;3;3;8;6;4;no;10;6;0;1;2;2;1;0
1st (63);08:10;12;-1;3;10;19;0;5;15;3;0;3;10;4;5;yes;4;4;0;2;2;5;2;0
2nd (56);05:01;13;-2;12;10;10;1;4;8;3;0;3;16;26;8;no;12;3;1;1;3;3;4;0
3rd (49);04:56;1;-4;3;3;23;10;7;6;3;1;1;20;15;1;no;9;4;2;1;1;3;3;2
4th (46);05:40;8;-3;2;3;3;31;2;0;2;0;5;10;11;7;no;14;1;6;1;4;2;2;2
1st (84);06:17;0;-2;2;0;0;76;0;8;0;0;9;10;4;3;no;13;0;12;1;2;1;1;1
2nd (50);04:25;13;-1;2;7;16;0;0;13;2;1;2;12;9;8;no;11;3;0;2;3;3;3;1
3rd (47);06:11;10;-2;6;5;20;0;3;5;3;0;1;7;14;9;no;10;4;0;0;4;2;3;2
4th (43);06:57;5;-3;5;3;17;0;9;7;3;0;2;6;8;6;no;14;4;0;1;3;4;5;1
1st (60);05:11;0;-6;2;2;0;55;0;7;1;0;5;4;5;0;no;12;0;9;2;0;2;2;2
2nd (53);05:25;14;-2;3;3;11;1;9;14;3;1;1;8;4;6;no;9;2;0;2;3;4;5;0
3rd (51);05:37;14;-2;5;20;8;0;0;6;4;0;2;6;14;9;no;8;3;0;1;4;1;4;1
4th (47);09:23;8;-2;8;10;18;0;5;0;3;1;0;14;9;4;yes;4;4;0;0;2;5;2;1
1st (61);05:59;5;-5;2;3;7;43;0;6;3;2;5;16;4;3;no;14;2;9;1;1;1;2;0
2nd (60);04:25;18;0;2;7;22;0;3;8;3;0;1;10;4;9;no;13;4;0;1;5;2;3;0
3rd (52);03:25;9;-3;4;5;14;0;3;20;3;0;3;4;12;6;no;10;3;0;2;3;3;3;1
4th (52);03:26;4;-4;4;20;6;9;4;9;4;0;2;4;14;1;no;8;1;3;1;1;1;5;2
1st (65);02:35;12;-1;8;10;19;0;0;17;3;0;1;8;10;5;yes;3;3;0;2;3;6;1;0
2nd (60);02:39;5;-4;8;20;0;0;14;17;4;1;0;12;12;3;no;8;0;0;2;1;3;4;3
3rd (48);03:13;3;-3;1;7;24;13;3;0;3;0;4;4;2;2;no;13;5;4;0;1;3;2;0
4th (36);03:27;7;-1;2;10;5;13;0;0;3;2;2;0;0;5;yes;2;1;3;0;3;0;5;1
1st (57);03:23;12;-2;4;7;22;0;4;10;2;1;1;12;11;5;no;11;5;0;2;2;2;4;0
2nd (53);03:11;0;-5;3;3;4;48;0;0;2;0;3;10;7;0;no;14;1;8;1;0;4;2;2
3rd (52);03:09;8;-2;4;5;21;0;2;14;2;0;0;5;9;5;no;10;4;0;2;2;4;3;1
4th (46);02:46;12;-1;5;7;11;0;3;9;3;2;1;10;10;8;no;13;3;0;1;4;1;3;1
1st (61);02:50;4;-4;4;3;14;31;0;9;2;0;2;4;16;3;no;14;2;7;1;2;1;3;2
2nd (55);03:01;18;0;1;3;6;10;0;17;3;1;1;12;6;7;no;9;1;2;2;4;1;5;1
3rd (49);05:21;13;-3;3;20;12;0;4;0;4;0;2;8;10;8;no;8;4;0;0;3;2;4;1
4th (44);02:40;1;-5;7;10;18;0;8;5;3;0;1;12;4;4;no;12;4;0;1;2;5;3;0
1st (63);02:30;0;-6;4;3;8;48;6;0;3;3;4;14;10;0;no;9;1;8;0;0;1;1;3
2nd (59);03:09;15;0;8;3;12;0;5;16;1;0;2;8;6;8;no;11;3;0;2;4;5;3;0
3rd (59);03:07;10;-2;5;20;11;0;7;8;4;0;0;10;21;4;no;8;2;0;1;2;2;7;0
4th (51);02:38;8;-3;5;10;20;0;3;8;3;0;0;13;8;7;no;12;5;0;1;3;3;1;2
1st (60);02:51;12;-1;5;7;13;0;3;21;3;0;0;4;10;6;no;13;3;0;3;4;1;3;1
2nd (59);02:56;14;-1;4;5;17;0;0;20;3;0;1;9;14;10;no;10;3;0;2;5;1;2;2
3rd (51);03:42;0;-4;4;3;0;40;8;0;2;1;6;8;8;0;no;14;0;9;0;0;6;2;0
4th (45);02:42;5;-3;4;10;26;1;2;0;3;1;3;18;7;3;no;12;6;1;0;1;4;2;0
1st (66);02:23;17;0;2;7;31;0;3;6;3;0;2;12;8;5;no;13;7;0;1;3;3;1;0
2nd (59);03:56;5;-3;5;3;9;26;6;8;3;0;1;9;17;3;no;9;2;5;1;1;2;3;3
3rd (54);02:50;9;-2;2;20;2;13;0;10;4;0;2;14;12;4;no;8;1;4;1;2;1;4;1
4th (48);02:18;0;-4;5;5;0;13;5;24;3;2;3;11;9;0;no;10;0;4;3;0;4;2;0
1st (63);02:56;18;0;7;5;13;1;9;10;3;0;0;10;14;6;no;10;2;1;1;4;3;1;3
2nd (63);03:08;18;0;5;3;9;0;8;20;2;2;1;10;14;4;no;14;2;0;3;3;4;4;0
3rd (49);05:36;0;-6;9;3;29;4;4;6;1;0;2;8;20;0;yes;4;6;1;2;0;3;4;1
4th (43);03:10;0;-6;0;3;10;36;0;0;1;3;4;20;0;0;yes;6;3;8;0;0;2;0;1
1st (74);05:55;17;0;5;5;19;0;6;22;2;0;1;9;16;8;no;10;4;0;2;4;2;1;3
2nd (57);02:59;0;-6;4;3;9;38;3;6;3;1;4;14;15;2;no;14;2;7;2;1;2;3;0
3rd (52);08:07;14;0;4;10;21;0;3;0;3;0;1;13;8;9;yes;4;4;0;0;3;5;3;0
4th (39);03:01;0;-3;0;7;9;26;0;0;3;1;3;10;7;6;no;13;2;6;0;3;0;3;0
1st (59);02:53;18;0;1;3;18;0;1;18;1;1;2;16;5;8;no;11;4;0;2;4;2;3;1
2nd (44);03:46;0;-6;3;10;19;18;0;0;3;0;2;3;13;2;yes;2;3;4;0;1;2;3;2
3rd (42);05:20;9;0;4;10;0;16;3;0;3;1;2;6;4;6;yes;5;0;5;0;3;2;3;1
4th (42);03:22;0;-3;2;7;22;0;0;14;3;1;2;6;9;6;no;13;6;0;2;3;0;3;0
1st (58);02:33;4;-2;3;20;19;0;4;10;4;0;2;2;1;3;no;8;4;0;1;2;4;3;0
2nd (55);04:42;12;0;5;7;11;0;5;15;2;0;0;14;10;8;no;11;2;0;2;3;4;5;0
3rd (53);02:31;5;-4;4;5;23;0;3;17;3;0;5;9;5;8;no;10;6;0;1;3;2;2;1
4th (48);04:09;5;-2;3;3;0;33;0;6;3;0;6;2;11;7;no;14;0;8;1;4;0;3;2
1st (61);03:24;9;-2;5;7;21;0;3;18;3;0;1;4;12;3;no;13;5;0;3;2;2;3;0
2nd (58);06:00;16;-2;3;3;17;10;4;7;3;1;2;14;8;7;no;9;3;2;1;3;2;3;2
3rd (43);04:40;0;-4;2;3;7;31;0;4;3;3;2;9;6;1;no;14;1;7;1;1;1;3;1
4th (39);04:23;9;-2;3;5;7;13;0;4;3;0;2;10;11;3;no;10;2;5;0;2;1;3;2
1st (55);03:00;13;-1;0;7;17;0;0;19;2;0;3;14;8;9;no;11;4;0;3;4;0;3;2
2nd (53);02:22;0;-5;2;0;10;43;3;0;1;1;6;8;5;0;no;13;2;9;0;0;2;2;1
3rd (50);04:00;14;-2;6;5;17;0;4;6;3;0;2;5;10;11;no;10;3;0;0;5;4;3;0
4th (45);03:48;8;-3;5;3;12;0;4;16;3;1;0;8;12;8;no;14;3;0;2;3;4;4;1
1st (56);03:35;9;-2;9;5;9;0;6;20;3;0;1;9;10;5;no;10;2;0;2;3;5;3;0
2nd (54);02:23;17;0;4;3;24;0;6;0;2;0;0;6;11;11;yes;4;4;0;0;5;2;2;3
3rd (51);03:16;0;-5;4;10;13;21;0;8;3;0;3;10;11;0;no;12;3;6;1;0;1;2;2
4th (51);04:37;8;-3;3;3;4;31;0;5;2;2;4;13;6;5;no;14;1;7;1;2;3;2;0
1st (57);04:29;0;-5;6;3;5;38;4;6;3;1;3;9;20;0;no;9;1;7;1;0;2;3;2
2nd (57);03:08;11;-2;0;0;17;26;0;5;0;1;3;8;7;4;no;12;3;5;2;2;0;4;1
3rd (53);02:55;14;-1;2;15;10;0;0;13;3;1;1;16;13;9;yes;1;2;0;2;4;2;3;1
4th (47);04:00;7;-2;4;7;22;0;7;2;2;1;2;11;4;6;no;11;5;0;1;2;5;2;0
1st (59);03:28;11;-3;4;10;15;13;3;6;3;1;3;18;9;4;no;12;2;4;1;2;1;3;1
2nd (56);02:46;1;-4;2;3;12;38;0;4;3;0;5;14;14;1;no;9;3;7;1;1;1;2;2
3rd (49);03:38;11;-1;5;10;5;0;8;11;3;0;0;7;10;8;yes;4;1;0;2;3;4;4;1
4th (47);02:26;11;-2;2;5;15;0;0;16;3;0;0;5;11;10;no;10;3;0;2;4;2;4;0
1st (60);02:46;17;0;6;5;15;0;3;14;3;1;3;3;10;10;no;10;3;0;1;5;3;2;0
2nd (46);02:55;4;-3;2;20;7;1;8;7;4;0;0;8;7;3;no;8;2;1;1;2;2;4;2
3rd (44);03:33;5;-2;4;10;21;2;4;0;3;0;2;16;6;6;yes;6;4;2;0;2;4;2;1
4th (40);03:47;0;-3;4;3;12;0;0;24;1;0;0;8;12;6;yes;7;2;0;3;2;3;5;2
1st (69);03:14;13;-1;11;10;7;0;10;19;3;0;2;8;12;3;no;12;1;0;2;2;6;4;0
2nd (66);02:37;13;0;5;7;29;0;3;9;3;0;0;6;10;6;no;13;6;0;1;3;2;3;0
3rd (56);03:21;5;-4;0;3;5;26;6;15;3;1;2;16;7;6;no;9;1;5;2;2;1;2;3
4th (46);02:57;0;-6;1;3;12;36;0;0;3;1;3;6;7;0;no;14;3;8;0;0;0;4;2
1st (62);04:07;12;-2;3;7;18;0;4;20;2;0;1;10;10;5;no;11;4;0;3;2;2;4;1
2nd (58);03:36;0;-6;6;3;0;36;8;11;3;1;5;24;4;0;no;9;0;7;2;0;5;2;1
3rd (54);03:46;10;-2;2;5;31;0;0;8;3;0;3;8;14;7;no;10;6;0;0;4;2;2;1
4th (46);04:56;14;-2;6;7;0;18;3;0;3;0;3;8;22;9;no;13;0;5;0;4;2;3;1
1st (54);04:31;5;-2;2;3;12;25;4;5;2;0;4;12;10;4;yes;2;3;4;1;2;2;2;2
2nd (51);02:50;0;-3;5;10;12;25;2;0;3;0;5;8;11;1;yes;5;3;4;1;1;3;2;1
3rd (46);02:49;13;0;10;7;9;0;7;0;2;1;3;3;8;11;no;11;2;0;0;4;5;3;1
4th (45);03:14;8;-1;1;7;20;0;3;7;3;2;1;10;4;8;no;13;4;0;1;4;1;3;0
1st (59);02:05;5;-3;5;10;16;16;0;10;3;0;4;10;11;5;no;12;3;4;1;2;1;4;0
2nd (46);02:49;14;-2;5;3;10;0;4;12;2;0;1;7;12;9;yes;6;2;0;2;4;3;3;2
3rd (45);04:12;13;-1;0;3;8;13;9;0;3;1;5;12;2;7;no;9;2;3;0;4;4;2;0
4th (43);03:18;0;-4;4;3;8;13;4;15;2;0;2;6;10;2;no;14;1;4;2;1;3;4;3
1st (55);03:42;16;0;1;7;11;16;0;4;3;0;2;6;2;5;no;13;2;5;1;3;2;2;0
2nd (51);02:25;16;0;11;10;0;0;6;8;3;2;2;8;4;6;no;12;0;0;1;3;6;3;0
3rd (45);04:53;0;-4;6;3;12;2;10;16;3;0;1;2;9;1;no;14;2;2;2;1;3;6;2
4th (41);02:02;0;-4;0;10;34;1;0;0;3;0;5;4;5;4;yes;3;9;1;0;2;0;3;0
1st (62);03:34;17;0;1;0;32;0;3;9;0;0;3;10;9;8;no;9;7;0;1;4;1;3;2
2nd (49);03:53;17;0;5;10;14;0;3;0;3;1;0;9;6;8;yes;4;3;0;0;3;3;4;1
3rd (41);04:40;0;-4;4;7;8;16;0;10;3;0;1;7;11;1;no;13;1;5;2;1;2;3;1
4th (32);03:34;0;-6;5;10;0;10;0;13;3;1;1;8;8;6;no;12;0;4;2;2;2;4;0
1st (55);06:48;14;0;4;20;17;0;0;0;4;2;2;5;11;6;no;8;4;0;0;3;2;3;0
2nd (52);06:56;11;-2;5;3;19;4;0;12;3;1;1;10;16;4;no;9;4;1;2;2;1;4;2
3rd (49);06:08;3;-2;2;5;0;34;3;4;2;0;5;20;9;3;no;12;0;7;2;2;2;3;0
4th (46);04:45;3;-5;4;7;21;0;9;7;3;0;3;7;6;2;no;13;5;0;1;1;6;2;0
1st (54);04:47;18;0;3;7;15;1;3;7;2;1;3;8;5;7;no;11;3;1;1;3;3;3;1
2nd (53);04:13;0;-5;5;10;23;0;0;20;3;0;2;8;6;0;no;12;5;0;3;0;2;4;1
3rd (51);04:07;4;-4;7;20;11;0;4;9;4;1;0;4;12;3;no;8;2;0;1;2;3;3;2
4th (51);06:41;13;-2;3;10;3;21;3;0;3;2;6;10;7;5;yes;6;1;6;0;2;2;2;0
1st (51);05:59;13;0;1;10;13;0;0;14;3;1;2;12;12;8;yes;4;3;0;2;3;0;5;1
2nd (46);04:10;0;-4;1;5;16;18;0;10;2;2;5;7;4;4;no;10;3;5;1;2;1;1;1
3rd (45);05:18;0;-1;3;3;18;16;0;6;2;0;4;10;11;6;no;14;4;5;1;3;3;1;1
4th (44);03:49;8;0;5;7;8;0;9;7;3;1;0;3;5;6;no;13;1;0;1;3;4;5;0
1st (67);02:35;2;-4;1;2;4;62;0;0;1;0;6;8;10;2;no;14;1;10;1;2;1;1;2
2nd (59);02:55;16;-2;5;7;22;0;3;8;3;0;2;8;4;7;no;13;5;0;1;3;3;3;0
3rd (57);03:00;9;-3;4;20;8;0;5;14;4;0;1;8;12;3;no;8;2;0;2;2;3;5;0
4th (54);02:20;9;-3;4;3;14;4;7;16;2;0;3;6;4;6;no;9;2;2;2;3;5;3;2
1st (62);03:50;13;-1;2;7;11;0;0;30;3;2;1;14;14;6;no;13;2;0;4;3;0;3;1
2nd (50);02:27;13;-1;1;5;15;0;3;14;3;0;0;10;8;8;no;10;3;0;1;5;2;3;1
3rd (45);03:45;0;-6;7;3;11;18;8;4;3;1;4;8;12;0;no;9;2;4;1;0;6;2;1
4th (42);03:10;10;-4;3;3;9;21;0;0;2;3;5;14;12;10;no;14;2;6;0;4;0;2;1
1st (64);02:40;10;-2;3;10;29;0;3;11;3;0;1;18;18;5;yes;3;6;0;1;3;2;3;0
2nd (55);03:34;12;0;9;7;6;0;6;15;2;0;1;9;14;8;no;11;1;0;2;3;5;4;1
3rd (39);03:24;0;-6;1;3;10;31;0;0;2;1;2;22;4;0;yes;5;3;6;1;0;2;1;2
4th (36);08:56;8;-2;8;3;0;16;3;0;3;2;3;10;23;8;no;14;0;5;0;4;2;3;1
1st (61);02:58;12;-2;8;10;8;0;3;22;3;1;0;6;6;3;no;12;2;0;3;2;3;4;0
2nd (51);03:22;5;-5;1;0;11;26;0;13;2;0;4;8;10;5;no;13;2;6;2;2;1;3;0
3rd (46);04:13;17;-1;4;0;19;1;6;0;0;1;3;10;10;9;no;11;4;1;0;4;4;3;1
4th (29);04:44;2;-4;6;10;11;4;0;0;3;4;0;8;6;2;yes;2;2;0;1;2;2;4;0
1st (63);02:51;17;0;6;7;23;0;6;4;3;0;1;10;10;8;no;13;4;0;1;4;3;3;0
2nd (55);03:21;5;-5;1;3;3;48;0;0;2;0;3;6;8;3;yes;2;1;8;0;1;1;4;1
3rd (52);03:45;4;-3;0;20;9;0;0;22;4;0;2;11;2;1;no;8;2;0;3;1;5;2;1
4th (49);03:38;8;-2;3;0;18;10;5;7;0;0;0;6;13;6;no;12;4;3;1;3;1;5;1
1st (60);03:27;13;-2;3;20;8;0;12;6;4;0;2;16;4;7;no;8;2;0;1;3;6;2;0
2nd (59);05:35;1;-4;5;3;10;26;8;10;3;1;1;10;13;1;no;9;2;5;1;1;3;2;3
3rd (55);03:35;13;-1;3;5;6;21;0;8;3;0;2;10;20;6;no;10;1;5;1;3;1;3;1
4th (48);03:51;4;-2;5;7;19;0;0;15;2;0;0;14;13;5;no;11;4;0;3;2;2;4;1
1st (61);07:35;10;-2;2;3;0;48;0;0;3;1;5;12;13;7;no;14;0;8;1;3;1;2;2
2nd (59);04:23;11;-1;4;10;21;0;7;7;3;0;4;9;13;5;yes;4;5;0;1;2;4;3;0
3rd (48);04:07;5;-3;6;7;17;0;4;12;3;0;3;11;6;4;no;13;4;0;2;2;6;1;0
4th (46);03:34;6;-2;1;15;14;0;0;12;3;0;0;10;10;3;yes;1;3;0;2;2;1;6;1
1st (59);09:14;14;-1;8;3;10;13;3;9;3;0;2;4;10;6;no;14;2;4;1;3;3;3;2
2nd (48);05:38;3;-3;5;7;19;1;8;8;2;0;2;6;6;5;no;11;3;1;1;2;4;4;1
3rd (38);03:43;15;0;3;5;5;4;2;4;3;0;1;3;4;10;no;10;1;2;0;5;3;2;2
4th (31);03:59;0;-6;0;3;20;0;0;14;1;2;3;8;1;3;no;9;6;0;2;1;0;5;1
1st (59);03:09;0;-4;3;10;11;31;0;8;3;0;3;4;14;1;yes;7;2;7;1;1;1;4;0
2nd (58);08:24;11;-2;4;13;13;0;11;8;3;0;1;15;14;5;no;8;3;0;1;3;5;3;0
3rd (54);05:49;16;-1;4;5;16;0;0;14;2;0;1;8;12;11;no;10;3;0;2;5;3;2;1
4th (32);05:36;7;-3;2;7;15;4;0;0;2;2;2;22;9;9;no;11;4;2;0;3;1;3;1
1st (66);05:09;18;0;5;7;19;0;3;14;3;0;0;4;14;7;no;13;4;0;2;4;2;3;0
2nd (63);04:13;0;-6;2;3;4;48;6;6;3;1;3;14;11;0;no;9;1;7;2;0;1;2;3
3rd (62);09:10;13;-1;4;10;23;0;0;13;3;0;1;11;16;3;yes;3;4;0;2;2;2;4;1
4th (50);05:13;5;-5;7;5;5;26;7;0;2;0;5;16;4;6;no;12;1;6;0;2;5;2;0
1st (61);03:29;12;-1;3;3;0;31;0;13;3;0;3;19;17;5;no;9;0;6;2;3;3;2;1
2nd (56);03:27;13;0;6;7;22;0;6;2;3;0;2;4;9;7;no;13;5;0;1;4;3;2;0
3rd (49);02:49;5;-3;2;5;16;0;0;24;3;1;0;14;17;7;no;10;3;0;2;3;0;3;3
4th (36);03:14;0;-6;1;20;10;0;5;6;4;2;0;12;6;0;no;8;3;0;1;0;2;5;1
1st (66);04:09;0;-4;4;3;0;55;0;8;2;0;5;9;9;1;no;14;0;10;1;1;2;3;1
2nd (57);04:53;16;0;2;5;14;0;4;16;3;1;1;3;2;6;no;10;2;0;1;3;4;2;2
3rd (54);06:34;16;0;4;15;13;0;6;0;3;0;0;8;13;6;yes;1;2;0;0;3;2;6;2
4th (44);02:57;0;-4;2;7;14;0;3;22;3;0;2;6;2;4;no;13;5;0;3;2;2;3;0
1st (63);02:36;0;-5;4;10;0;48;0;6;3;0;5;8;6;0;no;12;0;9;1;0;1;3;1
2nd (60);09:09;17;0;3;7;17;0;0;16;2;0;1;11;14;9;no;11;3;0;2;4;3;3;1
3rd (51);05:03;9;-2;7;7;21;0;5;4;3;0;0;8;11;7;no;13;4;0;1;4;3;2;1
4th (50);02:53;8;-3;1;20;15;0;0;9;4;1;1;12;8;8;no;8;4;0;1;3;1;4;0
1st (59);03:13;0;-4;4;2;9;48;0;0;1;0;4;4;18;0;no;14;2;9;0;0;1;4;2
2nd (53);02:28;10;-2;5;10;9;0;6;15;3;0;3;11;5;4;yes;5;2;0;3;3;4;3;0
3rd (53);03:20;5;-3;5;7;25;0;7;7;3;0;1;14;3;3;no;13;5;0;1;1;5;2;1
4th (39);03:17;17;-1;3;5;11;4;0;0;2;2;3;4;7;11;no;10;2;2;0;5;2;3;0
1st (74);02:42;18;0;3;5;27;0;4;17;2;0;3;13;10;4;no;10;5;0;2;3;4;1;1
2nd (49);02:58;16;0;9;7;8;0;2;7;2;2;0;6;10;10;no;11;2;0;1;3;3;4;1
3rd (48);03:21;0;-5;0;3;2;48;0;0;3;1;3;14;5;2;no;14;1;8;1;1;1;4;1
4th (36);04:01;0;-5;4;3;21;13;0;0;2;1;2;6;14;3;yes;2;5;3;0;1;2;3;1
1st (66);04:18;13;-1;7;3;16;4;8;16;2;0;3;12;15;4;no;14;3;2;2;3;4;2;2
2nd (61);03:29;8;-3;2;13;7;31;3;0;3;0;4;20;14;2;no;8;2;7;0;1;2;3;0
3rd (49);04:27;0;-5;4;10;22;9;0;9;3;0;5;8;8;0;no;12;5;3;2;0;2;2;1
4th (46);05:31;14;-2;2;0;18;0;6;8;0;0;2;3;6;9;no;11;4;0;1;4;2;6;1
1st (64);03:32;18;0;1;10;20;0;3;12;3;2;3;7;0;7;yes;3;4;0;1;4;3;1;0
2nd (52);04:28;13;0;4;3;11;0;0;21;2;0;1;8;7;11;no;9;3;0;3;4;2;5;2
3rd (48);04:19;0;-5;4;3;18;18;5;5;2;1;3;2;7;0;no;14;3;5;1;0;2;5;1
4th (40);02:38;0;-4;1;0;9;26;0;8;1;0;5;5;8;5;no;13;2;7;1;2;1;3;1
1st (69);02:59;18;0;9;7;9;0;6;20;3;0;1;12;8;7;no;13;2;0;2;4;4;3;0
2nd (60);03:24;18;0;4;5;20;0;6;7;2;1;1;15;10;6;no;12;5;0;1;3;4;2;0
3rd (54);03:12;0;-6;0;3;5;31;6;15;3;1;2;14;5;0;no;9;1;5;3;0;1;3;3
4th (41);03:30;0;-6;6;5;21;10;0;5;3;0;2;4;22;5;no;10;3;3;0;2;2;4;1
1st (70);02:45;0;-6;6;3;0;64;3;0;2;2;5;8;16;0;no;14;0;10;1;0;1;3;1
2nd (57);06:49;17;0;3;7;20;0;0;10;2;0;2;12;6;11;no;11;4;0;1;4;3;4;0
3rd (55);02:57;17;0;1;15;17;1;4;0;3;0;0;11;11;9;yes;1;4;1;0;4;2;4;0
4th (50);03:14;0;-4;6;10;19;0;3;16;3;0;3;9;7;4;no;12;4;0;2;2;3;3;1
1st (62);02:10;17;-1;8;10;19;1;3;5;3;0;0;10;18;8;no;12;3;1;1;4;2;3;1
2nd (46);03:08;0;-6;11;3;2;26;10;0;3;2;4;4;16;3;no;9;1;5;0;1;5;2;1
3rd (37);03:55;10;-2;0;10;18;1;0;0;3;2;2;14;7;7;yes;4;4;1;0;3;1;4;0
4th (34);03:11;9;-3;1;5;8;0;3;11;3;2;1;13;0;6;no;10;2;0;2;3;3;3;0
1st (55);05:04;7;-2;2;20;18;0;0;10;4;0;0;8;8;5;no;8;3;0;1;3;2;3;2
2nd (55);06:18;0;-5;0;3;2;55;0;0;3;3;7;12;3;2;no;9;1;9;0;1;0;1;1
3rd (53);06:09;9;-2;12;10;17;0;7;0;3;2;0;9;15;3;no;12;4;0;0;2;4;2;1
4th (53);06:07;16;-1;4;10;15;0;3;6;3;0;2;11;14;8;yes;4;3;0;1;3;4;3;1
1st (57);05:46;8;-4;2;20;8;0;0;23;4;1;1;13;16;5;no;8;2;0;3;2;2;3;1
2nd (54);05:30;5;-2;3;3;29;13;3;0;2;0;5;14;18;4;no;14;6;5;0;2;2;3;0
3rd (49);06:47;7;-2;6;3;11;18;6;0;3;1;2;22;14;3;no;9;2;4;0;2;5;3;0
4th (48);03:26;11;-1;3;2;0;21;0;12;1;0;4;12;13;7;no;12;0;6;2;3;2;2;2
1st (59);06:11;9;-1;6;20;11;0;5;9;4;0;3;14;26;6;no;8;3;0;1;3;1;5;1
