Place;Thinking time;VP from Military Conflicts (Victory);VP from Military Conflicts (Defeat);VP from Treasury Contents;VP from Wonder; VP from Civilian Structures;VP from Scientific Structures;VP from Commercial Structures;VP from Guilds;Constructed stages of the Wonder;Cards discarded;Chained constructions;Coins spent on commerce;Coins gained through commerce;Shields;Wonder side A;Wonder ID;Civilian Structures;Scientific Structures;Guilds;Military Structures;Commercial Structures;Raw Materials;Manufactured Goods
1st (60);03:28;13;-1;1;3;10;13;4;17;2;1;5;11;2;4;no;14;2;4;2;3;4;2;0
2nd (54);03:06;1;-5;0;0;20;31;0;7;1;1;4;9;5;1;no;13;4;7;1;1;1;1;1
3rd (49);03:48;5;-4;10;10;22;0;6;0;3;1;1;6;12;7;yes;3;4;0;0;3;3;3;1
4th (44);02:54;13;-2;6;7;18;0;2;0;2;0;1;8;8;12;no;11;4;0;0;4;2;6;0
5th (29);05:12;9;-1;2;3;7;0;0;9;1;0;0;3;10;11;no;8;2;0;2;5;2;5;1
1st (62);03:53;13;-1;1;20;13;0;0;16;4;0;1;7;0;6;no;8;2;0;2;3;3;4;0
2nd (59);02:54;17;0;3;5;25;0;4;5;2;0;3;6;2;5;no;10;6;0;1;3;4;2;0
3rd (52);03:09;0;-6;8;5;6;33;6;0;2;0;6;2;4;0;no;12;1;8;0;0;4;2;1
4th (46);02:51;1;-4;1;3;14;18;0;13;3;1;3;12;12;1;no;9;4;4;2;1;0;3;2
5th (45);02:51;13;-3;6;7;13;0;0;9;2;1;0;8;17;11;no;11;3;0;1;3;0;5;3
1st (59);04:37;0;-2;2;3;6;50;0;0;3;0;7;9;0;3;no;14;2;10;0;1;4;0;1
2nd (51);03:46;4;-2;1;13;19;0;0;16;3;2;1;8;5;3;no;8;4;0;2;2;2;3;0
3rd (49);03:05;16;0;6;2;25;0;0;0;1;1;0;6;12;11;no;12;4;0;0;5;1;4;2
4th (47);04:22;0;-3;8;3;8;10;7;14;3;0;1;8;12;3;no;9;2;2;2;1;4;3;3
5th (45);03:10;9;-2;5;7;16;0;4;6;2;1;2;10;12;8;no;11;4;0;1;3;2;4;1
1st (72);06:34;16;0;9;3;4;31;0;9;3;1;2;10;35;8;no;14;1;7;1;3;1;3;1
2nd (57);05:36;17;-1;1;15;11;0;0;14;3;0;2;3;6;8;yes;1;2;0;2;4;2;3;2
3rd (46);05:17;5;-3;1;3;27;0;0;13;1;0;2;4;2;4;yes;4;5;0;2;3;3;4;0
4th (44);05:05;5;-4;0;10;12;21;0;0;3;0;3;19;2;6;no;12;2;6;0;2;2;2;1
5th (43);07:39;0;-5;7;5;9;10;11;6;3;1;1;22;13;0;no;10;2;3;0;0;5;3;1
1st (62);03:50;10;-2;6;3;14;16;6;9;3;1;1;10;19;4;no;9;2;3;2;2;1;3;3
2nd (52);05:35;15;-1;1;3;0;26;2;6;2;1;7;16;10;10;yes;7;0;7;1;5;1;2;0
3rd (50);04:26;0;-6;7;10;20;9;0;10;3;0;4;17;20;3;no;12;4;3;1;1;2;4;0
4th (48);04:28;7;-2;6;7;27;0;3;0;3;1;2;4;10;8;no;13;6;0;0;4;2;2;0
5th (44);02:54;8;-3;5;5;4;0;9;16;3;0;2;12;0;8;no;10;1;0;2;3;7;2;0
1st (61);02:50;6;-2;3;3;7;31;5;8;3;0;3;8;14;4;no;14;2;7;1;2;1;5;0
2nd (59);04:14;18;0;9;10;19;0;3;0;3;0;0;8;18;9;yes;4;4;0;0;4;4;3;0
3rd (49);03:04;0;-4;2;20;14;0;9;8;4;2;2;13;2;1;no;8;3;0;1;1;5;2;0
4th (47);05:19;8;-4;6;10;9;0;6;12;3;0;1;8;12;7;yes;3;2;0;2;3;3;2;3
5th (45);03:09;9;-3;3;10;26;0;0;0;3;0;2;15;6;8;yes;5;5;0;0;4;2;2;2
1st (63);03:14;17;0;0;20;16;0;0;10;4;0;2;13;10;9;no;8;3;0;1;4;3;3;0
2nd (62);03:15;0;-6;5;3;0;55;5;0;2;1;5;8;15;0;no;14;0;10;0;0;3;3;1
3rd (60);02:53;8;-2;10;5;12;0;10;17;3;1;2;8;18;5;no;10;3;0;1;3;5;2;0
4th (57);04:48;17;0;0;10;20;0;0;10;3;0;1;16;8;10;yes;4;4;0;1;4;2;3;1
5th (41);03:54;0;-4;3;3;22;1;2;14;2;1;0;20;14;4;no;9;5;1;2;2;2;2;3
1st (66);05:57;13;-1;6;10;13;0;8;17;3;0;1;22;10;3;yes;5;3;0;2;2;5;3;0
2nd (66);05:12;0;-6;0;8;2;62;0;0;2;1;7;9;6;0;no;8;1;11;0;0;1;1;1
3rd (49);05:51;9;-1;6;7;25;0;3;0;3;0;0;2;10;9;no;13;5;0;0;4;2;3;1
4th (47);06:49;9;-1;2;3;16;0;4;14;2;0;0;6;4;6;yes;7;3;0;2;3;3;4;2
5th (40);08:18;10;-4;3;3;12;10;0;6;2;0;1;11;20;11;yes;2;2;2;1;4;2;3;2
1st (68);04:18;13;0;3;10;6;0;0;36;3;0;0;14;12;6;yes;5;1;0;4;3;2;4;1
2nd (56);06:46;10;0;3;20;19;0;4;0;4;0;0;10;4;7;no;8;3;0;0;4;2;4;1
3rd (55);06:28;0;-6;4;3;17;26;4;7;3;0;1;8;10;0;no;14;3;6;1;0;4;2;2
4th (52);05:24;8;-1;7;7;15;9;7;0;3;0;3;2;11;7;no;13;3;3;0;3;2;4;0
5th (49);09:37;0;-4;1;3;14;26;0;9;3;2;5;15;12;6;no;9;4;5;1;2;1;2;1
1st (64);03:06;13;0;4;7;6;4;6;24;3;0;2;12;6;6;no;13;1;2;3;4;3;2;0
2nd (57);04:09;17;0;3;5;6;13;0;13;3;1;1;10;9;6;no;10;1;4;1;3;2;2;1
3rd (48);04:11;0;-6;4;3;32;1;8;6;2;0;2;12;10;5;no;9;6;1;1;2;2;3;3
4th (43);03:32;8;-2;5;5;4;5;5;13;2;0;1;12;14;6;no;12;1;3;2;3;1;5;1
5th (31);06:42;0;-4;4;10;11;10;0;0;3;0;3;7;14;4;yes;7;2;4;0;2;4;3;1
1st (53);03:27;9;-1;4;7;6;16;4;8;2;0;1;10;12;6;no;11;1;3;2;2;2;4;2
2nd (53);04:55;10;-1;1;2;4;36;1;0;1;0;7;14;7;9;no;14;1;8;0;4;2;2;1
3rd (51);04:21;0;-5;8;10;19;16;3;0;3;0;4;9;10;3;no;12;4;4;0;1;2;3;1
4th (51);03:54;8;-3;2;3;22;0;3;16;1;0;1;16;9;4;yes;2;5;0;3;2;3;3;1
5th (48);03:34;12;-1;5;5;17;0;0;10;3;0;0;5;16;8;no;10;3;0;1;4;3;3;1
1st (57);03:39;0;-5;6;10;7;36;3;0;3;0;5;10;7;3;no;12;2;8;0;1;1;1;2
2nd (56);03:20;9;-1;5;2;18;0;0;23;1;0;0;3;8;4;no;14;3;0;3;3;3;4;2
3rd (52);04:22;13;-1;6;7;16;1;10;0;3;0;2;6;6;7;no;13;3;1;0;4;4;3;0
4th (48);03:55;10;-2;1;20;14;0;5;0;4;0;1;6;4;9;no;8;3;0;0;4;1;5;1
5th (45);05:17;8;-3;4;5;9;16;0;6;3;2;3;8;8;5;no;10;2;3;2;2;2;2;0
1st (54);05:03;9;-3;5;7;29;1;6;0;3;1;3;6;4;1;no;13;6;1;0;1;3;3;0
2nd (54);05:57;12;-2;2;7;19;1;0;15;2;0;2;5;6;7;no;11;4;1;2;3;2;3;1
3rd (51);05:10;8;-3;4;20;8;0;0;14;4;0;0;10;11;5;no;8;2;0;2;2;2;5;1
4th (47);05:28;0;-5;3;10;5;26;0;8;3;0;1;10;14;0;yes;2;1;5;1;0;3;3;2
5th (44);07:01;15;-1;1;0;6;18;0;5;0;1;2;8;4;10;yes;7;1;4;2;5;1;3;1
1st (58);02:58;11;0;3;5;12;0;4;23;3;0;2;8;12;8;no;10;3;0;2;4;2;2;2
2nd (54);03:10;0;-3;3;20;22;0;4;8;4;1;0;8;10;1;no;8;5;0;1;1;1;5;0
3rd (52);03:03;10;-1;6;2;4;31;0;0;1;0;3;8;6;4;no;12;1;7;0;2;3;2;2
4th (43);03:53;3;-2;2;3;26;0;5;6;2;2;1;8;2;3;no;9;5;0;1;2;2;3;3
5th (33);03:44;5;-1;6;7;12;4;0;0;2;1;1;12;14;8;no;11;2;1;1;3;3;3;2
1st (56);02:54;17;0;2;3;26;0;0;8;2;2;1;10;8;10;no;9;6;0;1;5;1;2;1
2nd (52);02:55;8;0;5;7;18;1;6;7;2;0;3;8;10;7;no;11;4;1;1;2;1;4;3
3rd (50);03:03;0;-5;6;10;13;18;0;8;3;0;2;16;6;0;no;12;2;5;1;0;3;3;1
4th (46);04:33;3;-2;11;10;6;0;13;5;3;0;1;5;10;7;yes;3;1;0;1;3;6;4;0
5th (41);03:08;6;-3;7;7;10;0;6;8;3;1;1;6;11;8;no;13;2;0;1;4;3;3;1
1st (59);10:37;12;-1;3;10;17;0;5;13;3;1;2;11;5;5;yes;3;4;0;2;3;3;2;0
2nd (55);05:24;13;-2;5;10;13;16;0;0;3;1;5;9;10;8;yes;5;2;5;0;3;2;2;0
3rd (45);05:28;7;-2;3;0;6;10;1;20;1;0;1;10;6;6;no;13;2;3;3;3;2;3;1
4th (40);05:31;0;-5;3;0;6;31;5;0;0;1;3;6;9;0;yes;7;2;7;0;0;1;5;2
5th (38);09:59;10;-2;6;7;17;0;0;0;2;0;1;9;15;12;no;11;3;0;0;4;4;3;2
1st (58);05:28;11;-2;8;20;0;0;11;10;4;0;3;10;6;7;no;8;0;0;2;3;7;2;0
2nd (52);02:36;9;-1;2;7;25;0;3;7;2;2;2;20;6;3;no;11;5;0;1;1;3;3;1
3rd (49);04:17;0;-5;4;7;8;26;0;9;3;0;3;4;16;0;no;13;3;5;2;0;1;4;0
4th (46);04:32;11;-1;5;3;11;2;6;9;2;0;1;8;17;9;yes;7;2;2;1;4;1;4;3
5th (46);05:46;5;-1;3;5;24;0;3;7;3;0;0;11;8;6;no;10;5;0;0;3;2;3;2
1st (69);03:09;2;-2;0;3;11;55;0;0;3;0;7;10;1;2;no;14;3;10;0;2;1;1;1
2nd (59);05:15;17;0;4;10;4;0;3;21;3;0;0;12;14;8;yes;4;1;0;3;3;3;3;2
3rd (55);04:49;6;-3;7;5;23;0;11;6;3;0;1;12;9;4;no;10;5;0;0;2;4;2;2
4th (47);03:49;8;-4;5;10;24;0;0;4;3;1;1;12;12;7;no;12;4;0;1;3;2;3;1
5th (43);03:57;3;-3;4;3;8;18;3;7;3;0;2;3;13;2;no;9;2;3;2;1;4;3;2
1st (68);03:19;16;-1;5;20;7;0;0;21;4;0;1;8;21;7;no;8;2;0;2;3;2;4;1
2nd (58);03:26;1;-5;4;3;14;38;3;0;3;0;6;17;10;1;no;9;3;7;0;1;3;1;2
3rd (52);03:00;17;-1;2;3;20;9;2;0;2;1;4;12;2;8;yes;4;5;3;0;3;2;2;0
4th (51);04:51;10;-2;9;10;19;1;4;0;3;2;1;6;12;2;no;12;3;1;0;2;3;4;0
5th (42);02:34;0;-5;3;7;11;16;0;10;3;2;2;8;6;2;no;13;2;4;2;1;2;2;0
1st (67);06:21;18;0;4;10;0;16;0;19;3;0;3;8;16;6;yes;6;0;4;2;3;1;4;1
2nd (52);05:22;18;0;7;7;16;0;0;4;2;3;1;9;4;8;no;11;3;0;1;3;3;3;0
3rd (50);05:05;9;-3;3;20;17;0;4;0;4;0;0;8;5;6;no;8;3;0;0;3;4;4;0
4th (50);04:05;0;-6;2;10;7;31;0;6;3;0;2;8;12;0;yes;2;2;6;1;0;1;3;2
5th (43);07:28;0;-6;0;10;26;13;0;0;3;1;1;12;8;0;yes;3;5;4;0;0;0;3;2
1st (68);06:09;18;0;7;10;5;0;3;25;3;0;0;13;10;9;no;12;1;0;3;4;3;3;1
2nd (55);04:49;13;0;3;7;17;0;0;15;2;2;1;18;8;8;no;11;3;0;2;3;3;2;1
3rd (54);05:01;8;-3;12;10;15;1;11;0;3;1;2;4;14;5;yes;3;3;1;0;2;5;3;0
4th (46);05:43;0;-5;2;3;8;38;0;0;1;0;3;8;13;0;yes;7;2;7;1;0;1;3;3
5th (33);03:48;0;-5;6;10;19;0;3;0;3;1;1;10;8;8;yes;6;4;0;0;3;2;4;1
1st (54);04:49;8;-3;3;10;15;0;6;15;3;0;2;16;6;5;no;12;4;0;2;2;4;2;1
2nd (51);04:46;18;0;5;7;14;0;0;7;3;1;1;4;8;12;no;13;2;0;1;6;2;3;0
3rd (49);06:40;0;-4;9;20;16;0;4;4;4;0;0;12;19;3;no;8;4;0;1;1;3;4;1
4th (45);04:54;8;-4;10;5;5;0;7;14;3;1;0;8;16;7;no;10;1;0;2;3;3;3;2
5th (44);04:23;5;-2;2;7;17;13;2;0;2;1;0;17;8;3;no;11;3;3;1;1;3;2;2
1st (72);05:35;18;0;8;7;7;0;2;30;2;1;0;12;21;6;no;11;2;0;3;3;2;5;0
2nd (66);04:48;0;-6;3;3;9;55;2;0;2;0;7;16;8;2;no;14;2;10;0;1;3;1;1
3rd (60);05:22;16;0;2;8;29;0;0;5;2;0;2;4;8;8;no;8;5;0;1;4;2;3;1
4th (48);05:19;9;-2;1;5;21;0;3;11;2;0;4;12;3;6;no;10;5;0;2;3;3;2;1
5th (47);03:29;0;-5;2;3;7;31;2;7;3;0;2;9;13;1;no;9;2;6;1;1;2;2;3
1st (66);04:02;13;0;5;7;14;0;4;23;2;0;2;10;16;9;no;11;3;0;3;4;2;4;0
2nd (58);04:01;0;-4;5;7;9;38;3;0;3;1;5;6;8;2;no;13;2;8;0;1;1;2;0
3rd (58);04:35;11;-2;4;10;24;0;4;7;3;1;2;11;8;7;yes;3;4;0;1;3;4;2;0
4th (46);03:53;6;-3;10;20;5;0;8;0;4;1;0;6;12;5;no;8;1;0;0;3;3;4;2
5th (32);04:28;6;-3;0;3;0;26;0;0;3;0;3;20;9;9;no;14;0;6;1;4;3;2;2
1st (62);03:08;12;-1;4;3;14;28;2;0;3;3;3;14;14;3;no;14;2;7;0;2;1;2;1
2nd (61);02:38;17;0;7;20;8;0;3;6;4;0;1;6;24;7;no;8;2;0;1;4;3;3;1
3rd (46);04:02;9;-2;1;7;24;0;2;5;2;3;1;22;2;6;no;11;5;0;1;2;2;3;0
4th (44);04:27;5;-5;5;0;11;20;1;7;1;0;5;6;18;5;no;13;3;6;1;2;2;2;1
5th (42);07:18;0;-5;1;10;12;18;0;6;3;1;0;24;14;1;yes;2;2;3;2;1;2;3;1
1st (53);05:52;10;-2;3;10;32;0;0;0;3;1;1;11;17;6;yes;4;6;0;0;2;2;2;2
2nd (51);05:36;5;-3;5;5;20;1;3;15;3;2;4;11;10;3;no;10;6;1;1;1;1;2;1
3rd (50);05:07;0;-4;2;10;12;21;1;8;3;0;5;11;2;0;no;12;3;6;1;0;2;1;2
4th (49);08:32;16;-2;3;10;0;8;0;14;3;0;3;14;14;7;yes;7;0;4;2;3;3;2;2
5th (43);07:17;10;-2;11;3;3;1;11;6;2;3;1;8;12;4;no;9;1;1;1;2;6;3;1
1st (62);05:01;9;-2;1;3;10;31;0;10;1;1;3;16;6;4;yes;6;2;7;1;2;2;2;0
2nd (57);06:01;16;-2;9;20;0;0;14;0;4;0;4;10;10;10;no;8;0;0;0;4;7;3;0
3rd (57);05:55;10;-2;0;5;26;0;1;17;2;0;3;15;8;6;no;10;7;0;2;3;3;1;0
4th (46);05:56;0;-6;14;10;6;13;9;0;3;0;1;4;23;0;yes;5;1;4;0;0;3;4;3
5th (46);07:30;9;-2;4;7;12;16;0;0;2;0;0;12;10;6;no;11;2;4;1;2;1;4;2
1st (54);02:49;13;-1;9;7;12;0;10;4;2;1;3;13;1;7;no;11;2;0;1;3;8;1;0
2nd (47);03:39;0;-4;4;3;13;10;0;21;3;2;0;14;8;1;no;14;3;3;3;1;1;3;2
3rd (47);03:46;16;0;0;10;20;1;0;0;3;5;1;20;4;3;yes;2;5;0;0;2;0;3;0
4th (42);03:35;0;-5;15;20;6;0;6;0;4;1;0;1;26;1;no;8;1;0;0;1;5;5;1
5th (37);04:45;13;-2;3;10;0;13;0;0;3;0;1;4;13;9;yes;3;0;4;0;4;0;4;3
1st (68);07:53;18;0;6;10;27;0;7;0;3;0;1;12;17;7;yes;7;5;0;0;4;2;4;1
2nd (56);07:11;0;-5;0;10;3;34;0;14;3;0;3;18;10;1;yes;2;1;6;2;1;2;2;1
3rd (51);07:08;14;0;6;10;16;0;5;0;3;0;2;5;5;9;yes;6;3;0;0;4;5;2;1
4th (43);07:57;8;-1;5;10;11;0;3;7;3;1;0;7;13;6;yes;3;2;0;1;3;3;3;2
5th (38);04:35;0;-6;5;10;8;21;0;0;3;0;4;9;6;2;yes;5;2;6;0;1;2;3;1
1st (58);03:56;10;-2;3;3;14;28;2;0;1;1;5;9;8;1;yes;7;3;7;0;1;3;2;0
2nd (57);05:19;13;-3;3;10;8;26;0;0;3;0;4;12;8;8;no;12;1;6;0;3;1;3;1
3rd (48);04:33;17;-1;1;3;12;4;0;12;3;0;0;10;14;8;no;9;2;1;2;4;2;4;2
4th (46);04:44;0;-6;4;10;24;9;0;5;3;0;1;12;15;0;yes;6;5;2;2;0;4;2;0
5th (35);05:29;5;-3;2;10;14;0;0;7;3;3;3;6;4;7;yes;3;4;0;1;4;0;3;0
1st (66);05:32;14;-2;7;5;29;0;3;10;3;0;0;15;21;7;no;10;6;0;0;3;2;3;1
2nd (59);04:37;0;-5;3;3;19;26;4;9;3;0;3;15;14;0;no;14;4;5;2;0;4;2;1
3rd (55);03:36;8;-2;3;20;6;0;8;12;4;0;1;18;7;4;no;8;1;0;2;3;4;4;0
4th (50);05:42;11;-3;2;10;8;1;0;21;3;0;1;8;14;9;yes;6;1;1;3;4;0;3;3
5th (46);06:31;11;-2;0;3;9;25;0;0;3;0;3;8;8;7;no;9;2;5;0;3;1;3;2
1st (57);09:38;12;-1;3;20;3;0;4;16;4;0;0;18;9;8;no;8;1;0;2;4;4;3;0
2nd (52);04:50;10;-1;4;3;4;26;6;0;3;0;3;9;14;8;no;9;1;5;0;4;2;1;3
3rd (49);06:13;16;-1;5;5;6;2;0;16;3;0;2;6;12;8;no;10;1;2;2;3;3;3;1
4th (47);05:41;0;-5;6;10;30;0;6;0;3;1;3;6;6;0;yes;6;7;0;0;0;2;3;2
5th (38);05:17;1;-5;4;10;21;0;0;7;3;0;1;10;8;7;yes;5;4;0;1;3;2;4;1
1st (59);03:17;18;0;2;3;9;13;6;8;3;0;2;16;6;7;no;9;2;3;1;4;3;3;1
2nd (53);02:30;0;-5;8;10;9;0;3;28;3;0;1;9;6;1;no;12;2;0;4;1;5;2;1
3rd (52);05:49;8;-3;1;3;25;18;0;0;3;0;4;13;7;2;no;14;6;5;0;1;3;2;1
4th (51);02:38;17;0;0;5;8;21;0;0;2;0;4;7;7;8;no;10;2;6;0;4;0;3;1
5th (37);02:55;0;-5;9;3;25;0;5;0;2;0;0;4;23;0;yes;6;5;0;0;0;3;5;3
1st (57);03:15;9;-1;7;7;15;1;5;14;2;0;1;8;11;5;no;11;3;1;2;2;4;3;1
2nd (53);04:41;9;-1;2;15;23;1;4;0;3;0;2;14;6;6;yes;1;5;1;0;3;2;4;0
3rd (43);03:36;0;-6;3;3;0;43;0;0;1;1;5;8;10;0;yes;6;0;9;0;0;1;3;3
4th (40);04:36;13;0;1;5;13;0;0;8;3;1;0;15;6;11;no;10;3;0;0;5;2;3;1
5th (37);03:17;5;-2;8;3;16;1;6;0;1;0;1;4;16;9;no;9;3;1;0;4;3;3;3
1st (59);04:00;5;-3;3;3;17;0;4;30;2;1;0;14;15;4;no;14;4;0;3;3;1;4;2
2nd (58);03:43;11;-2;5;20;21;0;3;0;4;0;1;12;16;5;no;8;5;0;0;3;3;3;0
3rd (56);03:26;8;-4;4;5;35;0;0;8;3;0;4;6;16;5;no;10;7;0;0;2;2;2;2
4th (55);05:31;11;-2;2;3;4;26;3;8;3;1;4;20;8;7;no;9;1;4;2;3;2;3;2
5th (46);03:09;8;-2;1;3;0;36;0;0;1;2;5;11;8;6;yes;5;0;8;0;3;1;2;1
1st (55);05:29;17;0;1;3;25;0;4;5;1;0;1;24;15;10;no;11;5;0;1;4;2;3;2
2nd (52);06:19;0;-6;3;15;16;16;0;8;3;0;3;7;16;0;yes;1;4;4;1;0;1;4;1
3rd (47);03:43;0;-3;9;10;15;0;3;13;3;0;0;8;14;7;no;12;3;0;2;3;2;3;2
4th (47);05:55;12;0;1;10;13;0;2;9;3;3;1;12;4;7;yes;3;3;0;1;4;2;1;1
5th (40);04:25;8;-2;6;7;10;1;2;8;3;0;0;14;16;9;no;13;2;1;1;4;4;2;1
1st (56);03:43;16;-2;0;10;5;10;0;17;3;0;1;21;8;5;yes;7;2;3;2;2;3;2;2
2nd (51);03:52;13;-1;8;10;6;0;9;6;3;2;0;6;10;4;yes;3;1;0;1;3;3;2;3
3rd (51);03:49;13;-2;3;20;13;0;4;0;4;2;1;10;4;9;no;8;3;0;0;4;1;4;0
4th (44);03:17;1;-4;6;10;12;16;3;0;3;0;4;4;15;1;yes;2;3;4;0;1;3;3;1
5th (36);04:34;1;-5;5;3;22;10;0;0;1;1;3;8;12;1;yes;4;5;4;0;1;2;2;2
1st (62);03:30;14;0;13;7;14;0;7;7;2;0;1;16;25;11;no;11;3;0;1;4;5;3;0
2nd (62);03:23;0;-6;4;2;4;55;3;0;1;1;7;4;9;0;no;14;1;9;1;0;2;3;1
3rd (59);03:42;18;0;1;20;14;0;0;6;4;0;1;8;6;4;no;8;2;0;1;3;3;5;0
4th (42);03:31;0;-6;3;10;11;16;0;8;3;1;2;15;7;0;no;12;3;5;1;0;1;2;2
5th (42);05:20;9;-1;0;3;25;0;0;6;1;0;2;18;14;8;yes;6;5;0;2;4;1;4;1
1st (52);05:30;15;-1;9;7;14;0;3;5;2;0;1;6;20;10;no;11;3;0;1;4;4;3;1
2nd (49);04:22;7;-2;1;7;10;2;3;21;3;0;3;20;6;8;no;13;2;2;3;4;2;2;0
3rd (47);05:30;5;-2;7;10;23;1;3;0;3;0;2;14;12;8;no;12;5;1;0;3;3;2;1
4th (45);05:13;5;-3;2;3;4;34;0;0;3;1;3;6;8;5;no;9;1;5;1;2;0;3;3
5th (44);07:02;0;-2;2;5;4;21;4;10;3;1;3;12;12;2;no;10;1;6;0;1;2;4;0
1st (57);04:40;17;0;1;7;7;10;0;15;3;0;4;10;11;8;no;13;2;4;2;4;0;3;0
2nd (47);06:03;7;0;7;10;8;0;4;11;3;1;2;3;10;6;yes;3;1;0;1;3;4;3;2
3rd (44);04:44;5;-2;4;10;15;0;3;9;3;1;1;12;1;6;no;12;4;0;1;2;3;4;0
4th (42);04:42;0;-4;9;3;4;18;8;4;3;1;2;5;14;0;no;9;1;3;2;0;5;5;1
5th (39);05:03;0;-3;1;7;30;4;0;0;2;1;4;10;4;6;no;11;7;2;0;2;0;4;0
1st (62);05:37;10;-1;4;10;8;0;8;23;3;0;2;21;0;4;no;12;2;0;3;3;5;2;0
2nd (49);07:00;3;-3;6;3;6;31;3;0;3;0;5;12;6;7;no;14;1;7;0;3;3;3;1
3rd (48);05:13;11;-1;9;7;16;0;6;0;2;0;1;4;16;11;no;11;3;0;0;4;2;4;3
4th (48);04:56;10;-1;1;7;0;31;0;0;3;1;4;10;9;7;no;13;0;7;0;3;1;2;1
5th (45);05:01;0;-6;6;5;27;0;0;13;2;0;3;3;19;3;no;10;6;0;2;1;2;3;2
1st (58);03:49;10;-1;9;10;17;0;3;10;3;0;0;2;17;7;yes;3;3;0;1;3;3;5;0
2nd (53);02:51;7;-2;6;10;7;0;13;12;3;0;1;14;2;5;yes;4;1;0;2;2;6;2;2
3rd (45);03:07;13;-3;3;7;25;0;0;0;3;0;1;2;10;10;no;13;5;0;0;4;1;4;1
4th (39);02:59;0;-3;3;10;6;9;0;14;3;1;2;11;8;4;yes;5;1;3;2;2;1;2;3
5th (35);02:52;9;-2;0;10;0;18;0;0;3;1;2;12;4;9;yes;2;0;3;1;4;2;4;0
1st (57);05:05;10;-4;8;3;2;10;9;19;3;0;1;8;14;8;no;14;1;3;2;3;4;5;0
2nd (54);05:00;13;-1;2;7;21;1;2;9;2;0;0;14;8;6;no;11;4;1;1;3;2;3;2
3rd (50);04:22;0;-5;4;10;10;9;0;22;3;0;3;9;9;1;no;12;2;3;3;1;2;3;1
4th (46);07:31;4;-2;3;8;31;0;2;0;2;1;6;12;6;6;no;8;8;0;0;3;2;2;0
5th (41);07:44;13;0;6;3;6;13;0;0;2;2;2;9;15;9;no;9;1;4;0;4;3;2;2
1st (60);03:24;18;0;7;7;14;0;9;5;3;1;1;4;6;6;no;13;3;0;1;4;4;2;0
2nd (54);04:29;8;-2;6;10;18;0;0;14;3;1;2;15;6;5;no;12;4;0;2;2;3;3;0
3rd (48);04:59;1;-5;3;15;21;0;0;13;3;1;0;8;15;1;yes;1;4;0;2;1;0;5;2
4th (44);04:24;13;0;6;5;10;4;0;6;3;3;1;0;10;8;no;10;2;2;0;3;1;3;1
5th (41);06:12;0;-5;3;10;11;16;6;0;3;1;2;12;2;0;yes;2;3;3;0;0;5;3;0
1st (57);03:39;0;-5;0;3;5;48;0;6;3;0;2;10;1;0;no;9;1;7;2;0;2;2;3
2nd (52);03:37;12;-1;7;7;14;0;6;7;2;1;2;9;9;6;no;11;2;0;1;3;4;4;1
3rd (48);03:49;16;-1;3;10;10;0;4;6;3;1;0;2;4;7;yes;3;2;0;1;3;2;4;2
4th (47);03:24;4;-4;2;7;23;0;0;15;3;2;0;6;4;3;no;13;5;0;2;2;1;3;0
5th (45);04:01;11;-2;8;3;13;9;3;0;2;1;4;5;14;8;yes;5;3;3;0;4;2;3;0
1st (68);03:17;18;0;2;5;10;0;0;33;3;0;1;2;6;7;no;10;2;0;3;4;2;3;1
2nd (53);03:13;13;-2;2;7;7;26;0;0;3;0;3;3;10;7;no;13;1;6;0;3;1;3;1
3rd (47);02:45;5;-2;1;10;5;25;3;0;3;0;4;11;2;4;yes;2;1;5;0;3;4;1;1
4th (44);03:10;5;-5;4;3;31;0;0;6;2;0;0;6;11;5;no;14;8;0;1;2;2;3;2
5th (39);04:23;1;-5;2;10;26;5;0;0;3;0;3;10;3;4;no;12;5;3;0;2;0;3;2
1st (60);03:24;16;-1;5;5;18;0;3;14;3;0;2;5;4;10;no;10;4;0;1;4;4;2;0
2nd (56);04:55;15;-1;3;3;23;13;0;0;3;1;2;8;14;7;no;9;5;3;0;3;1;2;2
3rd (51);05:52;3;-5;0;0;14;18;0;21;0;0;3;8;8;2;no;12;3;5;3;1;0;4;2
4th (46);06:42;10;-2;5;3;8;16;0;6;3;0;3;4;8;6;no;14;1;5;1;3;3;4;1
5th (45);05:40;0;-5;7;15;8;0;11;9;3;3;0;14;5;0;yes;1;2;0;1;0;5;3;1
1st (60);03:02;13;0;1;7;16;0;0;23;2;0;1;18;10;8;no;11;3;0;3;3;2;3;2
2nd (54);02:53;9;-1;8;3;13;0;9;13;2;0;3;2;6;5;no;9;3;0;2;3;7;2;0
3rd (50);02:27;10;-2;1;7;8;26;0;0;3;1;4;12;11;9;no;13;2;6;0;3;0;3;0
4th (47);03:12;0;-4;6;20;11;10;4;0;4;0;1;6;6;0;no;8;2;4;0;0;3;4;1
5th (46);03:25;4;-3;4;5;15;4;3;14;3;0;2;13;18;6;no;10;3;2;1;3;2;3;1
1st (62);04:01;4;-3;4;7;20;0;0;30;3;1;2;6;13;1;no;13;5;0;4;1;1;2;1
2nd (50);05:49;13;-1;5;10;16;4;3;0;3;1;3;15;12;7;no;12;3;2;0;4;3;2;0
3rd (50);07:59;17;0;4;7;17;0;5;0;2;0;1;14;3;11;no;11;3;0;0;4;5;3;1
